Depth (ft),Cone resistance (tsf),Sleeve friction (tsf),Pore pressure u2 (psi)
7.11942257217848,3.35779668898987,0.0140263592461593,0
7.15223097112861,3.35108819065731,0.0139174157463419,0
7.18503937007874,3.34437969232475,0.0138084722465245,0
7.21784776902887,3.33767119399218,0.013699528746707,0
7.250656167979,3.33096269565962,0.0135905852468896,0
7.28346456692913,3.32425419732706,0.0134816417470722,0
7.31627296587926,3.31754569899449,0.0133726982472548,0
7.3490813648294,3.31083720066193,0.0132637547474374,0
7.38188976377953,3.30412870232937,0.0133844436848144,0
7.41469816272966,3.2974202039968,0.0146068125139934,0
7.44750656167979,3.29071170566424,0.0158291813431723,0
7.48031496062992,3.28400320733168,0.0170515501723513,0
7.51312335958005,3.27729470899911,0.0182739190015302,0
7.54593175853018,3.27058621066655,0.0194962878307092,0
7.57874015748031,3.26387771233399,0.0207186566598881,0
7.61154855643044,3.25716921400142,0.021941025489067,0
7.64435695538058,3.25046071566886,0.023163394318246,0
7.67716535433071,3.2437522173363,0.0243857631474249,0
7.70997375328084,3.23704371900373,0.0256081319766039,0
7.74278215223097,3.23033522067117,0.0268305008057828,0
7.7755905511811,3.22362672233861,0.0280528696349617,0
7.80839895013123,3.21691822400604,0.0292752384641407,0
7.84120734908136,3.21020972567348,0.0304976072933196,0
7.87401574803149,3.20350122734092,0.0317199761224985,0
7.90682414698163,3.19679272900835,0.0329423449516775,0
7.93963254593176,3.16925350461367,0.0334471944584533,0
7.97244094488189,3.13708276459873,0.0322125778317082,0
8.00524934383202,3.10491202458378,0.0309779612049631,0
8.03805774278215,3.07274128456883,0.029743344578218,0
8.07086614173228,3.04057054455389,0.0285087279514729,0
8.10367454068241,3.00839980453894,0.0272741113247277,0
8.13648293963255,2.976229064524,0.0260394946979826,0
8.16929133858268,2.94405832450905,0.0248048780712375,0
8.20209973753281,2.9118875844941,0.0235702614444924,0
8.23490813648294,2.87971684447916,0.0223356448177472,0
8.26771653543307,2.84754610446421,0.0211010281910021,0
8.3005249343832,2.81537536444926,0.019866411564257,0
8.33333333333333,2.78320462443432,0.0186317949375119,0
8.36614173228346,2.75103388441937,0.017997167656793,0
8.3989501312336,2.71886314440443,0.017997167656793,0
8.43175853018372,2.68669240438948,0.017997167656793,0
8.46456692913386,2.65452166437453,0.017997167656793,0
8.49737532808399,2.62235092435959,0.017997167656793,0
8.53018372703412,2.59018018434464,0.017997167656793,0
8.56299212598425,2.55800944432969,0.017997167656793,0
8.59580052493438,2.52902835294124,0.017997167656793,0
8.62860892388451,2.52902835294124,0.017997167656793,0
8.66141732283464,2.52902835294124,0.017997167656793,0
8.69422572178478,2.52902835294124,0.017997167656793,0
8.72703412073491,2.52902835294124,0.017997167656793,0
8.75984251968504,2.52902835294124,0.017997167656793,0
8.79265091863517,2.52902835294124,0.017997167656793,0
8.8254593175853,2.52902835294124,0.017997167656793,0
8.85826771653543,2.52902835294124,0.0178496813731108,0
8.89107611548556,2.52902835294124,0.0173521727239435,0
8.9238845144357,2.52902835294124,0.0168546640747762,0
8.95669291338583,2.52902835294124,0.0163571554256089,0
